Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Lukas Reichel,CHI,L,11,128.16666666667,0,1,0,1,1,100.00,10,0.00,0.94,14,11,11,5,0,0,0,0,0,0,0,0,7,5,0,15,3,16,29,35.56
Quinton Byfield,L.A,C,40,461.25,5,4,4,0,9,69.23,37,13.51,5.53,73,59,56,30,6,6,20,10,10,0,0,6,13,14,20,50,7,119,143,45.42
Alexander Holtz,N.J,R,9,90.8,0,1,1,0,1,50.00,8,0.00,0.8,15,12,7,4,1,1,2,1,1,0,0,2,1,4,5,7,1,0,0,-
Thomas Bordeleau,S.J,C,8,111.41666666667,0,4,4,0,4,57.14,10,0.00,1.11,22,18,15,4,1,2,0,0,0,0,0,1,8,8,3,7,3,40,49,44.94
Jamie Drysdale,ANA,D,81,1438.7,4,16,9,7,20,33.90,119,3.36,6.46,241,173,68,13,4,16,14,7,7,0,0,14,48,18,39,82,66,0,0,-
Hendrix Lapierre,WSH,C,6,51.8,1,0,0,0,1,33.33,7,14.29,0.57,9,7,9,5,0,1,2,1,1,0,0,0,1,3,1,2,2,6,17,26.09
Cole Perfetti,WPG,C,18,230.86666666667,2,4,4,0,6,85.71,17,11.76,1.88,39,28,24,11,1,1,0,0,0,0,0,2,5,6,17,17,2,0,3,0.00
Jacob Perreault,ANA,R,1,10.166666666667,0,0,0,0,0,-,0,-,0.17,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-
JJ Peterka,BUF,R,2,30.5,0,0,0,0,0,0.00,3,0.00,0.23,6,4,5,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,-
Isaak Phillips,CHI,D,4,47.066666666667,0,0,0,0,0,0.00,4,0.00,0.1,6,5,1,0,0,1,4,2,2,0,0,2,4,2,3,7,1,0,0,-
Adam Raska,S.J,R,5,38.05,0,0,0,0,0,0.00,2,0.00,0.59,7,6,6,2,0,1,7,2,1,1,0,4,2,0,15,11,0,0,0,-
Alexander Barabanov,S.J,L,70,1061.9,8,23,14,9,31,62.00,84,9.52,8.8,134,113,93,52,2,9,12,6,6,0,0,14,27,38,52,114,9,0,1,0.00
Radim Zohorna,PIT,L,17,166.81666666667,2,4,3,1,6,46.15,8,25.00,1.52,21,16,16,8,1,0,4,2,2,0,0,1,1,6,23,16,3,3,8,27.27
Linus Sandin,PHI,R,1,6.6833333333333,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-
Artem Zub,OTT,D,81,1530.8166666667,6,16,6,10,22,37.93,87,6.90,3.7,184,122,44,9,0,11,58,28,28,0,0,5,53,12,145,124,103,0,0,-
Jeff Malott,WPG,L,1,4.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,-
Yegor Chinakhov,CBJ,R,62,695.36666666667,6,7,5,2,13,56.52,84,7.14,6.82,169,128,83,24,5,15,16,8,8,0,0,8,18,17,49,32,16,0,6,0.00
Daniil Miromanov,VGK,D,11,104.81666666667,0,1,0,1,1,25.00,15,0.00,0.67,32,21,8,0,0,1,2,1,1,0,0,2,2,1,5,12,5,0,0,-
Alex Steeves,TOR,C,3,23.916666666667,0,1,0,1,1,100.00,2,0.00,0.26,5,4,4,2,0,0,0,0,0,0,0,1,0,3,1,2,1,0,0,-
Mike Hardman,CHI,L,21,189.61666666667,0,2,1,1,2,40.00,11,0.00,1.54,24,18,16,8,0,3,11,4,3,1,0,2,5,5,60,17,10,1,1,50.00
Matt Kiersted,FLA,D,10,131.46666666667,1,1,1,0,2,50.00,11,9.09,0.39,19,14,6,1,0,0,2,1,1,0,0,1,6,3,9,20,15,0,0,-
Walker Duehr,CGY,R,1,8.7833333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jackson Cates,PHI,C,11,94.2,1,0,0,0,1,33.33,8,12.50,0.59,13,11,6,1,0,0,0,0,0,0,0,0,0,2,4,4,2,18,12,60.00
Janis Moser,ARI,D,43,686.0,3,10,6,4,13,36.11,36,8.33,2.46,93,61,32,9,2,7,12,6,6,0,0,6,22,8,29,77,45,0,0,-
Kent Johnson,CBJ,C,9,99.816666666667,0,1,1,0,1,25.00,4,0.00,0.84,18,11,11,4,0,0,2,1,1,0,0,0,2,2,4,7,1,0,0,-
Matty Beniers,SEA,C,10,138.73333333333,1,4,3,1,5,71.43,8,12.50,0.51,20,15,9,3,0,1,0,0,0,0,0,2,4,6,7,17,3,37,52,41.57
William Eklund,S.J,"C, L",9,108.46666666667,0,1,1,0,1,100.00,3,0.00,0.89,9,5,6,5,1,2,2,1,1,0,0,1,6,2,4,7,0,3,5,37.50
Owen Power,BUF,D,8,148.65,2,1,1,0,3,30.00,8,25.00,0.44,15,9,7,2,0,0,0,0,0,0,0,2,4,5,1,6,8,0,0,-
Cole Sillinger,CBJ,C,79,976.9,16,13,8,5,29,74.36,131,12.21,13.45,229,179,146,55,4,12,35,16,15,1,0,15,22,23,97,66,38,325,378,46.23
Mason McTavish,ANA,C,9,97.033333333333,2,0,0,0,2,40.00,12,16.67,1.24,15,14,10,8,1,1,2,1,1,0,0,2,0,2,7,5,6,0,3,0.00
Kirill Semyonov,TOR,C,3,27.15,0,0,0,0,0,0.00,1,0.00,0.09,4,3,3,0,2,0,0,0,0,0,0,0,1,0,3,2,0,1,1,50.00
Jesper Froden,BOS,R,7,79.85,1,0,0,0,1,25.00,8,12.50,0.77,11,8,8,5,1,0,2,1,1,0,0,0,0,0,8,13,4,0,0,-
Marc McLaughlin,BOS,C,11,113.03333333333,3,0,0,0,3,75.00,11,27.27,1.07,18,15,12,7,1,1,8,3,3,0,0,1,4,2,15,12,1,5,10,33.33
Nick Blankenburg,CBJ,D,7,114.21666666667,0,2,0,2,2,100.00,12,0.00,0.41,23,14,7,0,0,1,4,2,2,0,0,0,0,1,18,9,9,0,0,-
Ben Meyers,COL,C,5,48.683333333333,1,0,0,0,1,100.00,8,12.50,0.96,12,11,8,7,1,1,0,0,0,0,0,0,0,1,1,6,1,11,13,45.83
