Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Jake McCabe,CHI,D,75,7.4,0,0,0,0,0,-,1,0.00,0.03,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Brock McGinn,PIT,L,64,2.8666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dominic Toninato,WPG,C,77,3.9333333333333,0,1,0,1,1,100.00,1,0.00,0.31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.00
Jaccob Slavin,CAR,D,79,107.96666666667,1,6,2,4,7,46.67,14,7.14,1.38,34,24,12,1,0,0,0,0,0,0,0,0,1,4,1,2,2,0,0,-
Andreas Athanasiou,L.A,C,28,45.25,0,1,0,1,1,50.00,10,0.00,1.27,17,14,8,3,0,0,2,1,1,0,0,1,1,0,0,3,0,7,2,77.78
Gemel Smith,DET,C,3,0.18333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Brett Kulak,"EDM, MTL",D,74,5.1333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Cedric Paquette,MTL,C,24,1.8666666666667,0,0,0,0,0,-,1,0.00,0.13,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Erik Gustafsson,CHI,D,59,112.96666666667,0,4,1,3,4,40.00,20,0.00,1.25,37,25,8,0,0,1,0,0,0,0,0,0,5,1,2,5,2,0,0,-
Josh Anderson,MTL,R,69,145.25,2,1,1,0,3,33.33,17,11.76,3.34,31,28,25,11,1,0,6,3,3,0,0,0,4,2,7,4,0,3,3,50.00
Paul LaDue,NYI,D,1,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Matthew Benning,NSH,D,65,4.0166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Vinnie Hinostroza,BUF,C,62,10.833333333333,1,0,0,0,1,100.00,1,100.00,0.33,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-
Riley Barber,DET,R,4,3.8166666666667,0,0,0,0,0,-,1,0.00,0.27,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Connor Brown,OTT,R,64,133.01666666667,0,9,3,6,9,81.82,11,0.00,1.42,32,18,17,3,0,2,2,1,1,0,0,2,9,3,0,3,0,1,1,50.00
Ben Hutton,VGK,D,58,1.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alexander Kerfoot,TOR,C,82,10.483333333333,0,1,1,0,1,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Jaycob Megna,S.J,D,44,1.5833333333333,0,0,0,0,0,-,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Liam O'Brien,ARI,C,39,3.4666666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kurtis MacDermid,COL,D,58,0.73333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jayson Megna,COL,C,20,1.5666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Andrej Sustr,"ANA, T.B",D,38,0.56666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Buddy Robinson,ANA,R,32,0.46666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Danny DeKeyser,DET,D,59,4.85,0,0,0,0,0,-,1,0.00,0.06,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
Nate Schmidt,WPG,D,77,128.85,1,10,5,5,11,68.75,22,4.55,1.64,36,27,10,3,0,6,0,0,0,0,0,0,2,2,0,1,3,0,0,-
Carter Rowney,DET,C,26,0.45,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Chad Ruhwedel,PIT,D,78,0.75,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Michael Raffl,DAL,L,76,10.983333333333,0,0,0,0,0,-,1,0.00,0.13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
Anton Blidh,BOS,L,32,0.51666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dominik Kubalik,CHI,L,78,127.36666666667,3,6,2,4,9,64.29,36,8.33,3.91,64,48,28,13,0,3,0,0,0,0,0,1,2,0,4,2,0,0,0,-
Kyle Burroughs,VAN,D,42,1.5833333333333,0,0,0,0,0,-,1,0.00,0.09,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Andreas Johnsson,N.J,L,71,74.483333333333,1,0,0,0,1,33.33,7,14.29,1.03,12,9,8,5,1,0,2,1,1,0,0,0,3,0,4,2,0,2,2,50.00
MacKenzie Weegar,FLA,D,80,53.65,1,2,1,1,3,60.00,9,11.11,0.61,16,11,8,0,1,2,24,4,2,0,2,0,1,1,1,0,1,0,0,-
Tyler Motte,"NYR, VAN",C,58,7.15,0,0,0,0,0,0.00,0,-,0.11,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Will Butcher,BUF,D,37,25.2,0,2,1,1,2,50.00,3,0.00,0.24,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Tucker Poolman,VAN,D,40,4.0166666666667,0,0,0,0,0,-,1,0.00,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Connor Clifton,BOS,D,60,2.2666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Carson Soucy,SEA,D,64,45.85,0,2,2,0,2,40.00,10,0.00,0.37,15,10,3,0,0,2,0,0,0,0,0,0,4,0,1,1,0,0,0,-
Jonny Brodzinski,NYR,C,22,0.85,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Josh Brown,"BOS, OTT",D,52,1.0,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
John Hayden,BUF,C,55,2.55,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Pavel Buchnevich,STL,L,73,164.06666666667,8,11,4,7,19,70.37,36,22.22,4.91,55,42,41,18,0,4,4,2,2,0,0,2,6,1,1,4,0,2,5,28.57
Jake Guentzel,PIT,L,76,270.11666666667,7,15,6,9,22,51.16,59,11.86,11.31,103,86,82,46,2,15,6,3,3,0,0,4,5,2,2,16,0,3,1,75.00
Mattias Janmark,VGK,C,67,36.233333333333,0,0,0,0,0,0.00,4,0.00,0.95,5,5,5,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0.00
Anthony Duclair,FLA,L,74,189.96666666667,9,12,5,7,21,55.26,42,21.43,5.28,67,54,35,9,0,9,2,1,1,0,0,0,6,1,2,5,1,0,0,-
Carter Verhaeghe,FLA,C,78,86.116666666667,0,3,2,1,3,50.00,9,0.00,1.04,20,12,13,3,0,0,2,1,1,0,0,0,3,0,0,6,0,4,1,80.00
Oliver Bjorkstrand,CBJ,R,80,250.3,9,10,3,7,19,55.88,49,18.37,8.4,97,67,70,28,0,10,2,1,1,0,0,3,2,2,5,14,1,1,2,33.33
Mason Geertsen,N.J,D,25,0.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Miles Wood,N.J,L,3,3.8166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nicholas Paul,"OTT, T.B",L,80,37.216666666667,2,0,0,0,2,100.00,9,22.22,1.46,13,12,9,7,0,2,0,0,0,0,0,1,1,1,1,5,0,9,15,37.50
Andrew Copp,"NYR, WPG",C,72,159.56666666667,3,7,5,2,10,52.63,32,9.38,6.11,51,45,46,25,0,10,0,0,0,0,0,0,2,1,1,6,1,66,48,57.89
Ryan Graves,N.J,D,75,4.7166666666667,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
Andre Burakovsky,COL,L,80,160.48333333333,4,7,4,3,11,52.38,28,14.29,2.52,58,41,28,1,0,1,0,0,0,0,0,1,10,0,2,7,1,0,0,-
Michael McCarron,NSH,R,51,3.9666666666667,0,1,1,0,1,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
Shea Theodore,VGK,D,78,192.43333333333,1,12,7,5,13,54.17,21,4.76,1.93,52,34,12,1,0,5,4,2,2,0,0,0,4,5,0,0,1,0,0,-
Jason Dickinson,VAN,C,62,7.6166666666667,0,0,0,0,0,-,0,-,0.16,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,33.33
Ryan Hartman,MIN,R,82,191.9,1,7,3,4,8,40.00,44,2.27,7.27,88,73,56,20,0,8,4,2,2,0,0,2,4,2,3,4,1,65,66,49.62
Adam Erne,DET,L,79,73.283333333333,0,0,0,0,0,0.00,3,0.00,0.49,4,4,4,3,0,1,0,0,0,0,0,0,0,1,0,4,0,2,4,33.33
J.T. Compher,COL,L,70,125.78333333333,4,2,0,2,6,54.55,14,28.57,3.35,27,22,25,14,0,1,2,1,1,0,0,0,2,1,2,7,1,37,20,64.91
Laurent Dauphin,MTL,C,38,7.1333333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,62.50
Remi Elie,T.B,L,1,1.2166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Robert Hagg,"BUF, FLA",D,64,2.6666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nic Petan,VAN,C,18,16.066666666667,0,1,0,1,1,100.00,3,0.00,0.6,7,4,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2,6,25.00
Justin Bailey,VAN,R,14,0.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Artturi Lehkonen,"COL, MTL",L,74,75.916666666667,2,1,0,1,3,37.50,12,16.67,1.9,24,18,21,6,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0.00
William Carrier,VGK,L,63,3.95,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Tyler Bertuzzi,DET,L,68,200.4,6,8,6,2,14,53.85,37,16.22,8.55,62,54,51,33,0,7,0,0,0,0,0,2,8,0,4,8,1,1,6,14.29
Zach Sanford,"OTT, WPG",L,80,103.28333333333,1,2,2,0,3,33.33,14,7.14,2.65,22,20,18,14,0,3,5,1,0,1,0,2,4,2,3,4,0,0,4,0.00
Brett Pesce,CAR,D,70,31.933333333333,1,2,2,0,3,100.00,6,16.67,0.4,8,6,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,-
Nathan MacKinnon,COL,C,65,237.7,7,20,11,9,27,72.97,76,9.21,8.96,134,105,72,18,1,12,4,2,2,0,0,2,11,2,5,18,1,26,28,48.15
Aleksander Barkov,FLA,C,67,233.8,12,14,6,8,26,57.78,47,25.53,7.12,91,68,56,12,0,6,0,0,0,0,0,0,10,1,4,5,2,116,72,61.70
Jonathan Drouin,MTL,L,34,79.583333333333,0,4,2,2,4,80.00,8,0.00,0.97,16,15,6,2,0,0,4,2,2,0,0,0,3,0,0,1,0,3,4,42.86
Seth Jones,CHI,D,78,263.91666666667,0,19,10,9,19,55.88,33,0.00,2.1,70,42,17,0,1,0,6,3,3,0,0,0,7,4,3,9,5,0,0,-
Elias Lindholm,CGY,C,82,237.51666666667,10,9,5,4,19,50.00,46,21.74,8.13,85,66,69,29,1,3,0,0,0,0,0,2,3,2,2,7,2,109,74,59.56
Sean Monahan,CGY,C,65,146.86666666667,5,8,6,2,13,65.00,29,17.24,3.98,43,32,35,16,0,2,2,1,1,0,0,2,4,0,4,6,0,79,48,62.20
Darnell Nurse,EDM,D,71,82.483333333333,0,6,3,3,6,42.86,15,0.00,1.23,28,17,7,1,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,-
Rasmus Ristolainen,PHI,D,66,45.183333333333,0,1,0,1,1,50.00,8,0.00,1.21,16,12,8,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Bo Horvat,VAN,C,70,226.4,13,6,1,5,19,44.19,56,23.21,7.95,87,76,72,24,0,2,0,0,0,0,0,0,8,1,1,3,0,173,89,66.03
Valeri Nichushkin,COL,R,62,143.65,5,4,0,4,9,36.00,16,31.25,3.49,24,21,23,16,0,2,2,1,1,0,0,0,3,1,4,5,0,0,1,0.00
Max Domi,"CAR, CBJ",C,72,87.516666666667,0,4,2,2,4,66.67,20,0.00,2.16,35,25,16,7,0,3,2,1,1,0,0,0,2,0,0,2,0,5,3,62.50
Josh Morrissey,WPG,D,79,201.43333333333,6,9,4,5,15,55.56,42,14.29,3.06,81,57,21,3,1,6,14,3,2,0,1,1,2,1,5,5,3,0,0,-
Alex Wennberg,SEA,C,80,166.3,2,4,2,2,6,46.15,21,9.52,2.55,37,28,20,12,0,1,4,2,2,0,0,2,3,2,1,8,0,64,60,51.61
Ryan Pulock,NYI,D,56,79.333333333333,2,4,1,3,6,50.00,11,18.18,0.81,20,13,6,2,1,0,0,0,0,0,0,0,1,0,4,1,2,0,0,-
Nikita Zadorov,CGY,D,74,14.0,0,0,0,0,0,0.00,1,0.00,0.1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Curtis Lazar,BOS,C,70,0.96666666666667,0,0,0,0,0,-,1,0.00,0.1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.00
Anthony Mantha,WSH,R,37,69.35,0,2,1,1,2,33.33,8,0.00,0.87,14,11,3,2,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,100.00
Ross Johnston,NYI,L,32,1.8333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nathan Walker,STL,L,30,0.25,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brandon Baddock,MTL,L,1,0.86666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Joel Hanley,DAL,D,44,0.3,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Conor Sheary,WSH,L,71,122.2,2,4,4,0,6,46.15,15,13.33,3.45,21,19,18,14,1,2,0,0,0,0,0,0,1,0,1,4,0,4,4,50.00
Trevor van Riemsdyk,WSH,D,72,11.5,0,0,0,0,0,0.00,1,0.00,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Ryan Carpenter,"CGY, CHI",C,67,24.9,0,1,1,0,1,50.00,3,0.00,0.3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
Jordan Oesterle,DET,D,45,13.716666666667,0,0,0,0,0,-,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Patrick Brown,PHI,C,44,2.8333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
Garnet Hathaway,WSH,R,76,11.833333333333,0,0,0,0,0,0.00,1,0.00,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,-
Frederick Gaudreau,MIN,C,76,130.36666666667,1,2,1,1,3,37.50,21,4.76,2.49,45,31,27,8,0,0,0,0,0,0,0,0,3,1,3,2,0,41,28,59.42
Pierre-Edouard Bellemare,T.B,L,80,2.5333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,46.15
Tomas Nosek,BOS,L,75,3.4166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,50.00
Aaron Ekblad,FLA,D,61,214.51666666667,3,17,5,12,20,57.14,43,6.98,3.45,82,58,21,1,0,6,4,2,2,0,0,0,13,2,5,2,2,0,0,-
Sam Reinhart,FLA,C,78,261.25,16,15,10,5,31,62.00,40,40.00,8.93,70,61,66,44,2,6,2,1,1,0,0,0,8,2,3,13,1,23,27,46.00
Leon Draisaitl,EDM,C,80,307.01666666667,24,17,7,10,41,75.93,96,25.00,14.43,173,138,95,32,1,10,0,0,0,0,0,1,11,5,3,12,0,184,130,58.60
Sam Bennett,FLA,C,71,157.63333333333,5,4,2,2,9,60.00,41,12.20,4.83,71,48,44,20,0,8,12,6,6,0,0,0,3,1,2,11,1,52,28,65.00
Michael Dal Colle,NYI,L,1,0.83333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Haydn Fleury,SEA,D,36,6.4833333333333,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
William Nylander,TOR,"C, R",81,244.58333333333,13,18,9,9,31,62.00,57,22.81,9.5,112,90,74,28,2,5,6,3,3,0,0,0,11,1,1,6,1,2,1,66.67
Nikolaj Ehlers,WPG,L,62,137.35,4,5,2,3,9,60.00,41,9.76,4.8,77,58,36,9,0,5,2,1,1,0,0,2,5,2,1,1,1,0,0,-
Nick Ritchie,"ARI, TOR",L,57,84.833333333333,1,3,1,2,4,44.44,15,6.67,3.42,24,24,22,17,0,3,2,1,1,0,0,0,0,1,4,1,0,0,1,0.00
Kevin Fiala,MIN,L,82,220.65,5,13,5,8,18,75.00,53,9.43,5.1,99,78,41,10,1,7,4,2,2,0,0,2,14,2,5,11,0,0,0,-
Brendan Perlini,EDM,L,23,2.4833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jakub Vrana,DET,L,26,61.516666666667,5,1,0,1,6,85.71,19,26.32,1.76,26,21,11,1,0,1,0,0,0,0,0,0,2,2,1,1,0,0,1,0.00
Dylan Larkin,DET,C,71,203.55,6,7,5,2,13,54.17,38,15.79,5.2,76,54,42,10,0,3,6,3,3,0,0,4,7,1,2,5,2,111,84,56.92
Sonny Milano,ANA,L,66,141.15,5,5,4,1,10,40.00,14,35.71,3.42,30,26,25,19,0,0,6,3,3,0,0,0,2,4,1,8,0,0,0,-
Travis Sanheim,PHI,D,80,54.766666666667,0,0,0,0,0,0.00,2,0.00,0.16,8,4,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,-
Alex Tuch,BUF,R,50,143.41666666667,2,6,2,4,8,47.06,16,12.50,2.99,35,31,28,13,0,1,2,1,1,0,0,1,3,0,0,1,0,0,0,-
Tony DeAngelo,CAR,D,64,195.06666666667,2,18,9,9,20,62.50,34,5.88,2.17,70,46,15,0,0,4,0,0,0,0,0,0,6,6,3,3,1,0,0,-
Nick Schmaltz,ARI,C,63,152.3,4,4,2,2,8,53.33,24,16.67,2.91,39,27,28,11,1,6,2,1,1,0,0,0,10,1,2,6,0,49,40,55.06
Robby Fabbri,DET,C,56,154.95,6,2,2,0,8,44.44,21,28.57,4.15,39,32,28,16,1,2,2,1,1,0,0,2,2,1,5,7,0,10,8,55.56
Kasperi Kapanen,PIT,R,79,127.18333333333,0,5,2,3,5,83.33,13,0.00,2.13,38,23,25,5,0,2,2,1,1,0,0,0,1,2,2,8,0,1,0,100.00
Jared McCann,SEA,"C, L",74,193.21666666667,8,9,4,5,17,85.00,68,11.76,7.49,114,97,50,13,0,9,2,1,1,0,0,2,10,2,3,7,0,21,31,40.38
David Pastrnak,BOS,R,72,255.76666666667,15,11,7,4,26,63.41,88,17.05,10.08,176,134,78,13,2,5,0,0,0,0,0,2,16,2,4,8,1,0,1,0.00
Adrian Kempe,L.A,"C, L",78,230.7,6,10,5,5,16,64.00,57,10.53,6.21,118,81,53,13,1,9,6,3,3,0,0,1,10,1,5,7,0,7,2,77.78
Brendan Lemieux,L.A,L,50,6.8166666666667,0,0,0,0,0,-,2,0.00,0.29,2,2,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,50.00
Ivan Barbashev,STL,C,81,120.21666666667,4,5,4,1,9,47.37,12,33.33,2.12,23,17,20,10,0,1,4,2,2,0,0,1,2,3,2,4,0,17,11,60.71
Marcus Pettersson,PIT,D,72,21.016666666667,0,0,0,0,0,-,2,0.00,0.1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Nicolas Aube-Kubel,"COL, PHI",R,74,2.5833333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brandon Montour,FLA,D,81,112.18333333333,1,7,3,4,8,61.54,14,7.14,0.99,26,20,4,0,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,-
Ryan Donato,SEA,C,74,132.95,1,0,0,0,1,14.29,33,3.03,6.32,44,40,36,24,0,10,0,0,0,0,0,2,1,0,8,6,0,8,7,53.33
Christian Dvorak,MTL,L,56,137.15,1,4,2,2,5,33.33,15,6.67,2.88,25,23,22,12,0,3,2,1,1,0,0,2,4,1,2,6,0,72,47,60.50
Juho Lammikko,VAN,L,75,8.8666666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,7,56.25
Warren Foegele,EDM,L,82,45.833333333333,2,1,1,0,3,60.00,11,18.18,2.21,16,15,14,10,0,1,0,0,0,0,0,0,0,2,1,5,0,1,0,100.00
Brayden Point,T.B,C,66,235.96666666667,10,12,4,8,22,53.66,57,17.54,9.38,81,71,72,43,0,5,2,1,1,0,0,0,5,2,6,11,1,82,50,62.12
Jake Walman,"DET, STL",D,51,21.733333333333,0,1,0,1,1,inf,4,0.00,0.33,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mark Friedman,PIT,D,26,0.9,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Michael Amadio,"TOR, VGK",C,56,3.45,0,0,0,0,0,0.00,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
William Lagesson,"EDM, MTL",D,33,0.88333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Devon Toews,COL,D,66,113.51666666667,2,10,2,8,12,66.67,14,14.29,1.2,29,19,10,2,0,1,0,0,0,0,0,0,4,4,3,1,1,0,0,-
Austin Poganski,WPG,R,16,0.55,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Viktor Arvidsson,L.A,L,66,174.05,4,4,1,3,8,50.00,33,12.12,6.3,55,47,33,20,0,5,4,2,2,0,0,2,1,0,1,9,0,0,2,0.00
Sam Lafferty,"CHI, PIT","C, R",56,2.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.00
Danton Heinen,PIT,L,76,89.466666666667,3,1,0,1,4,100.00,10,30.00,1.02,16,13,11,2,0,0,0,0,0,0,0,0,3,1,3,7,0,0,0,-
Michael Bunting,TOR,L,79,103.88333333333,2,3,2,1,5,50.00,13,15.38,3.4,26,21,23,13,0,3,12,2,1,0,1,3,2,0,7,3,0,3,1,75.00
Max Willman,PHI,C,41,1.0666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Gustav Forsling,FLA,D,71,13.716666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-
Clark Bishop,OTT,C,9,0.066666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dakota Joshua,STL,C,30,1.5333333333333,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
CJ Suess,WPG,L,3,0.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dysin Mayo,ARI,D,67,4.9,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Oskar Lindblom,PHI,L,79,46.016666666667,0,1,1,0,1,50.00,8,0.00,2.02,13,13,11,10,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0.00
Anders Bjork,BUF,L,58,2.6666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kevin Labanc,S.J,R,21,39.766666666667,2,2,1,1,4,66.67,11,18.18,0.75,19,13,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-
Sammy Blais,NYR,L,14,16.133333333333,0,0,0,0,0,-,2,0.00,0.15,3,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-
Dylan Sikura,COL,C,5,2.0333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Victor Olofsson,BUF,L,72,160.01666666667,7,5,2,3,12,57.14,47,14.89,3.44,87,62,27,5,0,8,0,0,0,0,0,0,2,0,1,5,0,0,0,-
Pierre Engvall,TOR,L,78,46.25,1,2,1,1,3,50.00,14,7.14,1.53,24,19,13,5,0,1,2,1,1,0,0,1,0,1,0,3,0,1,7,12.50
Ondrej Kase,TOR,R,50,45.266666666667,4,4,2,2,8,57.14,11,36.36,2.26,16,15,14,10,0,1,2,1,1,0,0,0,0,0,1,0,0,0,2,0.00
Jake Evans,MTL,C,72,23.15,0,0,0,0,0,-,2,0.00,0.42,4,4,3,3,1,0,2,1,1,0,0,0,1,0,2,0,1,8,7,53.33
Jacob Middleton,"MIN, S.J",D,66,11.8,0,1,0,1,1,50.00,2,0.00,0.09,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
